LSOA21CD,LSOA21NM,population_total,children_pct,older_adults_pct,IMD_Source,borough_name,london_ring,caregiver_household_intensity,care_need_score,care_walk_index,care_transit_index,children_walk_index,older_walk_index,imd_status
E01002959,Kingston upon Thames 002E,1391,20.2731847591661,21.8547807332854,direct_2011_lsoa_code,Kingston upon Thames,Outer London,40.461215932914,40.3793876916823,15.3333333333333,37.4,18.5333333333333,12.2666666666667,Matched IMD
E01002960,Kingston upon Thames 006B,1589,19.0685966016363,16.3624921334172,direct_2011_lsoa_code,Kingston upon Thames,Outer London,36.3636363636364,38.5586347621645,26.9333333333333,55.0666666666667,32.9333333333333,30,Matched IMD
E01002961,Kingston upon Thames 008D,1757,21.3431986340353,17.0176437108708,direct_2011_lsoa_code,Kingston upon Thames,Outer London,41.0385259631491,42.5657066995663,41.8,62.2333333333333,54.9333333333333,33.0666666666667,Matched IMD
E01002962,Kingston upon Thames 006C,1612,21.0918114143921,14.6401985111663,direct_2011_lsoa_code,Kingston upon Thames,Outer London,42.9657794676806,48.6206593880458,22.2666666666667,46.6333333333333,29.6,22.2,Matched IMD
E01002963,Kingston upon Thames 007D,1845,20.9214092140921,12.7913279132791,direct_2011_lsoa_code,Kingston upon Thames,Outer London,34.2377260981912,40.4337491229647,25,53.7666666666667,27.4666666666667,18.6,Matched IMD
E01002964,Kingston upon Thames 005A,2514,14.0811455847255,10.2227525855211,direct_2011_lsoa_code,Kingston upon Thames,Outer London,22.5714285714286,26.3210882180357,32,54.2333333333333,37.3333333333333,30.9333333333333,Matched IMD
E01002965,Kingston upon Thames 009A,2519,14.0928940055578,11.8300913060738,direct_2011_lsoa_code,Kingston upon Thames,Outer London,22.3292469352014,25.2995591002752,39.4666666666667,61.8666666666667,44.6666666666667,42.2666666666667,Matched IMD
E01002966,Kingston upon Thames 010C,1985,18.287153652393,8.16120906801008,direct_2011_lsoa_code,Kingston upon Thames,Outer London,32.0051413881748,34.8930951572571,15.4,40.7,19.3333333333333,17.2666666666667,Matched IMD
E01002967,Kingston upon Thames 009B,1857,13.8933764135703,14.0010770059235,direct_2011_lsoa_code,Kingston upon Thames,Outer London,19.8321091290661,22.3078040551838,29.0666666666667,53.9333333333333,34.9333333333333,25.1333333333333,Matched IMD
E01002968,Kingston upon Thames 009C,2909,10.8628394637332,8.83465108284634,direct_2011_lsoa_code,Kingston upon Thames,Outer London,20.6266318537859,21.2657318464944,51.4,66.7,54.9333333333333,56.5333333333334,Matched IMD
E01002969,Kingston upon Thames 005B,1890,24.9206349206349,7.88359788359789,direct_2011_lsoa_code,Kingston upon Thames,Outer London,42.7272727272727,61.7873843935856,27.6666666666667,54.8333333333333,24.9333333333333,26.9333333333333,Matched IMD
E01002970,Kingston upon Thames 006D,1811,20.7620099392601,9.55273329652126,direct_2011_lsoa_code,Kingston upon Thames,Outer London,38.7596899224806,45.8388152543392,23.2,52.7333333333333,22,20.8,Matched IMD
E01002971,Kingston upon Thames 005C,1800,21.2777777777778,9.22222222222222,direct_2011_lsoa_code,Kingston upon Thames,Outer London,34.2503438789546,39.2745760602959,41.5333333333333,61.6333333333333,46.1333333333333,39.9333333333333,Matched IMD
E01002972,Kingston upon Thames 005D,2053,19.970774476376,9.88796882610813,direct_2011_lsoa_code,Kingston upon Thames,Outer London,29.1479820627803,36.2061945718446,42.9333333333333,63.0666666666667,44.5333333333333,43.1333333333333,Matched IMD
E01002973,Kingston upon Thames 006E,1582,21.3653603034134,9.5448798988622,direct_2011_lsoa_code,Kingston upon Thames,Outer London,42.2857142857143,51.2254827737079,34.6666666666667,55.7333333333333,41.8666666666667,25.7333333333333,Matched IMD
E01002974,Kingston upon Thames 005E,2057,21.0986874088478,12.4939231891104,direct_2011_lsoa_code,Kingston upon Thames,Outer London,36.908077994429,41.6473294673413,37,60.5,41.7333333333333,40.6666666666667,Matched IMD
E01002975,Kingston upon Thames 012A,1489,19.2746809939557,18.3344526527871,direct_2011_lsoa_code,Kingston upon Thames,Outer London,38.2,42.662469968318,16.8666666666667,41.7666666666667,18.6666666666667,11.5333333333333,Matched IMD
E01002976,Kingston upon Thames 015A,1712,20.268691588785,17.464953271028,direct_2011_lsoa_code,Kingston upon Thames,Outer London,36.1963190184049,40.7339243459573,18.8666666666667,35.2,32,17.8,Matched IMD
E01002977,Kingston upon Thames 012B,1701,20.9876543209877,15.2263374485597,direct_2011_lsoa_code,Kingston upon Thames,Outer London,34.2592592592593,43.1665264082015,19.0666666666667,44.5333333333333,22.6666666666667,17.7333333333333,Matched IMD
E01002978,Kingston upon Thames 015B,1858,18.2992465016146,21.6899892357374,direct_2011_lsoa_code,Kingston upon Thames,Outer London,30.1939058171745,32.4584834475466,37.7333333333333,58.2666666666667,45.4666666666667,53.1333333333333,Matched IMD
E01002979,Kingston upon Thames 015C,1527,17.8127046496398,20.5631958087754,direct_2011_lsoa_code,Kingston upon Thames,Outer London,29.6482412060302,32.6414488670243,27.9333333333333,51.8333333333333,33.3333333333333,19.4,Matched IMD
E01002980,Kingston upon Thames 012C,1405,15.5871886120996,21.4946619217082,direct_2011_lsoa_code,Kingston upon Thames,Outer London,31.6666666666667,29.9524080229248,14.8,40.7666666666667,12,13.7333333333333,Matched IMD
E01002981,Kingston upon Thames 012D,1602,17.9775280898876,18.601747815231,direct_2011_lsoa_code,Kingston upon Thames,Outer London,32.887189292543,33.9935451636584,14.4,39.9,8,11.2,Matched IMD
E01002982,Kingston upon Thames 015D,1486,16.0161507402423,26.043068640646,direct_2011_lsoa_code,Kingston upon Thames,Outer London,31.2015503875969,31.8193880039027,33.2,59.5,28.4,32.9333333333333,Matched IMD
E01002983,Kingston upon Thames 015E,1669,17.3157579388856,20.8508088675854,direct_2011_lsoa_code,Kingston upon Thames,Outer London,34.2809364548495,33.4917643015602,16.2,38.7,9.2,13.3333333333333,Matched IMD
E01002984,Kingston upon Thames 012E,1431,18.5185185185185,20.9643605870021,direct_2011_lsoa_code,Kingston upon Thames,Outer London,29.7113752122241,34.2870720497153,45.2,63.6,46.8,51.1333333333333,Matched IMD
E01002985,Kingston upon Thames 007E,1722,22.0092915214866,12.7758420441347,direct_2011_lsoa_code,Kingston upon Thames,Outer London,41.8333333333333,47.7028463747574,43.8,62.5,52.2666666666667,56.3333333333333,Matched IMD
E01002986,Kingston upon Thames 008E,1371,19.6207148067104,22.1735959153902,direct_2011_lsoa_code,Kingston upon Thames,Outer London,34.3096234309624,38.159607855478,14.8666666666667,36.2333333333333,14.6666666666667,11.1333333333333,Matched IMD
E01002987,Kingston upon Thames 011B,1894,10.6124604012672,11.5100316789863,direct_2011_lsoa_code,Kingston upon Thames,Outer London,15.7949790794979,17.2366779771586,53.7333333333333,67.3666666666667,54.5333333333333,60.8,Matched IMD
E01002988,Kingston upon Thames 011C,1679,13.3412745681954,8.27873734365694,direct_2011_lsoa_code,Kingston upon Thames,Outer London,24.4019138755981,27.1864200708868,36,57,38.4,44.8666666666667,Matched IMD
E01002989,Kingston upon Thames 011D,1900,16.2105263157895,8.89473684210526,direct_2011_lsoa_code,Kingston upon Thames,Outer London,22.7571115973742,24.6011120849722,46.7333333333333,62.5666666666667,56.1333333333333,52.6,Matched IMD
E01002990,Kingston upon Thames 009D,1709,12.9900526623757,11.4101813926273,direct_2011_lsoa_code,Kingston upon Thames,Outer London,18.2844243792325,18.9596868421124,47.1333333333333,63.6333333333333,62.8,41.9333333333333,Matched IMD
E01002991,Kingston upon Thames 009E,1562,17.9897567221511,11.5236875800256,direct_2011_lsoa_code,Kingston upon Thames,Outer London,27.6877761413844,30.8348746931332,28.0666666666667,50.7,34.6666666666667,25.5333333333333,Matched IMD
E01002992,Kingston upon Thames 010D,1567,12.1888959795788,8.10465858328015,direct_2011_lsoa_code,Kingston upon Thames,Outer London,27.1047227926078,26.6232325320579,14.9333333333333,20.4666666666667,9.33333333333333,12.2666666666667,Matched IMD
E01002993,Kingston upon Thames 013C,1577,15.852885225111,11.0336081166772,direct_2011_lsoa_code,Kingston upon Thames,Outer London,21.4198286413709,24.7330649651599,29.6,56.1333333333333,27.3333333333333,38.8666666666667,Matched IMD
E01002994,Kingston upon Thames 016A,1508,18.8992042440318,22.3474801061008,direct_2011_lsoa_code,Kingston upon Thames,Outer London,31.8257956448911,35.0299912477861,17,45.3,22.6666666666667,11.1333333333333,Matched IMD
E01002995,Kingston upon Thames 013D,1600,16.3125,21.875,direct_2011_lsoa_code,Kingston upon Thames,Outer London,27.2870662460568,29.4816359611307,20.7333333333333,49.7666666666667,27.7333333333333,21.7333333333333,Matched IMD
E01002996,Kingston upon Thames 016B,1543,21.6461438755671,12.1192482177576,direct_2011_lsoa_code,Kingston upon Thames,Outer London,37.8787878787879,43.2305529456096,39.2666666666667,62.0333333333333,49.2,32.8666666666667,Matched IMD
E01002997,Kingston upon Thames 016C,1523,19.5666447800394,12.5410374261326,direct_2011_lsoa_code,Kingston upon Thames,Outer London,33.8870431893688,36.5797498989204,36.2,58.9,41.0666666666667,32.8,Matched IMD
E01002998,Kingston upon Thames 016D,1612,26.5508684863524,9.98759305210918,direct_2011_lsoa_code,Kingston upon Thames,Outer London,46.089850249584,56.8725848407445,42.5333333333333,63.4,45.7333333333333,34.3333333333333,Matched IMD
E01002999,Kingston upon Thames 013E,1534,17.7966101694915,6.51890482398957,direct_2011_lsoa_code,Kingston upon Thames,Outer London,25.8485639686684,33.6472142816298,47.6666666666667,64.0333333333333,59.3333333333333,50.8,Matched IMD
E01003000,Kingston upon Thames 017C,1873,21.7832354511479,12.9204484783769,direct_2011_lsoa_code,Kingston upon Thames,Outer London,38.0029806259314,43.0087077233318,15.6,41.9666666666667,8.66666666666667,12.1333333333333,Matched IMD
E01003001,Kingston upon Thames 017D,1918,19.4994786235662,14.9113660062565,direct_2011_lsoa_code,Kingston upon Thames,Outer London,38.1703470031546,40.3046704955084,18.7333333333333,51.3666666666667,17.6,25.4,Matched IMD
E01003002,Kingston upon Thames 016E,1909,21.896280775275,14.0387637506548,direct_2011_lsoa_code,Kingston upon Thames,Outer London,34.5,43.5353076648528,36.2666666666667,56.3666666666667,42,34.1333333333333,Matched IMD
E01003003,Kingston upon Thames 017E,1726,19.2931633835458,12.5144843568946,direct_2011_lsoa_code,Kingston upon Thames,Outer London,35.5623100303951,41.3226935570499,29.1333333333333,56.3,28.6666666666667,31.1333333333333,Matched IMD
E01003004,Kingston upon Thames 018D,1641,20.6581352833638,14.320536258379,direct_2011_lsoa_code,Kingston upon Thames,Outer London,36.0790774299835,40.4269424792659,25.6666666666667,48.1666666666667,36.6666666666667,21.9333333333333,Matched IMD
E01003005,Kingston upon Thames 018E,1542,20.2334630350195,16.147859922179,direct_2011_lsoa_code,Kingston upon Thames,Outer London,36.4888123924269,41.4834548045358,18.6666666666667,45.3333333333333,29.6,22.8,Matched IMD
E01003006,Kingston upon Thames 001A,1525,20.5245901639344,19.1475409836066,direct_2011_lsoa_code,Kingston upon Thames,Outer London,33.500837520938,36.926404434606,30.8,52.7666666666667,34.1333333333333,34.3333333333333,Matched IMD
E01003007,Kingston upon Thames 001B,1624,24.4458128078818,16.0098522167488,direct_2011_lsoa_code,Kingston upon Thames,Outer London,46.236559139785,51.927819795701,27.7333333333333,50.7,26.9333333333333,30.0666666666667,Matched IMD
E01003008,Kingston upon Thames 001C,1446,25.2420470262794,15.8367911479945,direct_2011_lsoa_code,Kingston upon Thames,Outer London,46.5483234714004,50.4685681695044,23.1333333333333,45.8666666666667,27.3333333333333,19.6666666666667,Matched IMD
E01003009,Kingston upon Thames 001D,2059,25.7406508013599,13.7445361826129,direct_2011_lsoa_code,Kingston upon Thames,Outer London,41.5701415701416,49.9239336212561,23.9333333333333,52.3666666666667,24.6666666666667,18.3333333333333,Matched IMD
E01003010,Kingston upon Thames 001E,1439,20.4308547602502,15.6358582348853,direct_2011_lsoa_code,Kingston upon Thames,Outer London,40,43.0906204240676,29.7333333333333,56.1,38,18.8,Matched IMD
E01003011,Kingston upon Thames 004E,1693,21.2049616066155,18.1334908446545,direct_2011_lsoa_code,Kingston upon Thames,Outer London,33.6661911554922,38.6565765184374,27.6666666666667,53.4333333333333,32.6666666666667,29.0666666666667,Matched IMD
E01003013,Lambeth 036A,1946,4.98458376156218,4.0082219938335,direct_2011_lsoa_code,Lambeth,Inner London,10.5997210599721,8.12152511860169,69.3333333333333,84.6666666666667,73.2,63.6,Matched IMD
E01003014,Lambeth 036B,1505,13.0232558139535,15.0166112956811,direct_2011_lsoa_code,Lambeth,Inner London,22.03125,27.3903388297642,75.4666666666667,87.7333333333333,70.4,73.6,Matched IMD
E01003015,Lambeth 002A,1721,14.7007553747821,10.110400929692,direct_2011_lsoa_code,Lambeth,Inner London,19.0535491905355,25.2017736986902,60.6666666666667,80.3333333333333,71.0666666666667,64.1333333333333,Matched IMD
E01003016,Lambeth 036C,1202,6.98835274542429,9.56738768718802,direct_2011_lsoa_code,Lambeth,Inner London,14.9289099526066,14.677323622118,52.3333333333333,75.7666666666667,56.8,51.4,Matched IMD
E01003017,Lambeth 036D,1632,10.8455882352941,14.6446078431373,direct_2011_lsoa_code,Lambeth,Inner London,15.1041666666667,18.19922783655,65.4666666666667,83.1333333333333,69.7333333333334,60.7333333333333,Matched IMD
E01003018,Lambeth 020A,2019,8.7667161961367,6.58741951461119,direct_2011_lsoa_code,Lambeth,Inner London,12.9550321199143,12.5176807512066,42.8666666666667,69.2333333333333,53.4666666666667,43,Matched IMD
E01003019,Lambeth 015A,2035,9.18918918918919,7.02702702702703,direct_2011_lsoa_code,Lambeth,Inner London,14.2051860202931,15.9603647763774,30.4666666666667,61.7,37.3333333333333,26.8666666666667,Matched IMD
E01003020,Lambeth 016A,1821,14.058209774849,6.69961559582647,direct_2011_lsoa_code,Lambeth,Inner London,20.3389830508475,28.055323297396,46.8666666666667,71.9666666666667,44.6666666666667,39.2666666666667,Matched IMD
E01003021,Lambeth 021A,2151,10.2278010227801,10.4137610413761,direct_2011_lsoa_code,Lambeth,Inner London,21.3166144200627,25.7312525954843,31.8,60.2333333333333,34.2666666666667,25.4,Matched IMD
E01003022,Lambeth 021B,1620,12.962962962963,8.08641975308642,direct_2011_lsoa_code,Lambeth,Inner London,18.2441700960219,21.9490980291937,38.6666666666667,64.2,40.6666666666667,35.1333333333333,Matched IMD
E01003023,Lambeth 021C,2591,14.3959861057507,4.978772674643,direct_2011_lsoa_code,Lambeth,Inner London,23.0072463768116,29.8946395332432,57.8666666666667,74.8666666666667,69.7333333333333,64.2,Matched IMD
E01003024,Lambeth 021D,1840,18.5869565217391,5.32608695652174,direct_2011_lsoa_code,Lambeth,Inner London,28.3354510800508,43.1284465904161,48.8,72.8666666666667,55.0666666666667,55.0666666666667,Matched IMD
E01003025,Lambeth 021E,2046,17.2043010752688,7.47800586510264,direct_2011_lsoa_code,Lambeth,Inner London,26.9185360094451,36.7304583518854,46.6666666666667,68.2,64.8,55.6,Matched IMD
E01003026,Lambeth 019A,1501,12.7914723517655,6.99533644237175,direct_2011_lsoa_code,Lambeth,Inner London,18.5897435897436,18.6573496784199,41.2,70.3333333333334,43.6,33.5333333333333,Matched IMD
E01003027,Lambeth 019B,1394,18.0057388809182,10.6886657101865,direct_2011_lsoa_code,Lambeth,Inner London,28.8718929254302,28.6964312280213,27.0666666666667,60.1333333333333,32,24.4666666666667,Matched IMD
E01003028,Lambeth 019C,1484,17.8571428571429,7.47978436657682,direct_2011_lsoa_code,Lambeth,Inner London,28.2861896838602,33.133845517253,36.4666666666667,60.7,44.9333333333333,36.4,Matched IMD
E01003029,Lambeth 017A,1828,10.7768052516411,8.09628008752735,direct_2011_lsoa_code,Lambeth,Inner London,15.0837988826816,17.450075725781,37.2666666666667,67.0333333333334,43.0666666666667,37.7333333333333,Matched IMD
E01003030,Lambeth 019D,1722,11.3821138211382,6.03948896631824,direct_2011_lsoa_code,Lambeth,Inner London,15.7754010695187,16.5278467892636,51.6,78.7333333333333,44.6666666666667,34.6666666666667,Matched IMD
E01003031,Lambeth 023A,1574,13.722998729352,5.4002541296061,direct_2011_lsoa_code,Lambeth,Inner London,20.0282087447109,27.9322469751442,48.7333333333333,72.3666666666667,48.4,37.8666666666667,Matched IMD
E01003032,Lambeth 017B,1721,12.0278907611854,11.3887274840209,direct_2011_lsoa_code,Lambeth,Inner London,17.3806609547124,21.9606284403859,55.8,76.1,60.5333333333333,53.2,Matched IMD
E01003033,Lambeth 019E,1618,18.9740420271941,8.96168108776267,direct_2011_lsoa_code,Lambeth,Inner London,30.1020408163265,35.0237759957604,33.5333333333333,63.0333333333333,38.5333333333333,22.7333333333333,Matched IMD
E01003034,Lambeth 012A,1641,16.5143205362584,7.98293723339427,direct_2011_lsoa_code,Lambeth,Inner London,24.5689655172414,30.9275230790198,39.5333333333333,66.2333333333333,51.3333333333334,43,Matched IMD
E01003035,Lambeth 012B,1688,9.83412322274881,6.93127962085308,direct_2011_lsoa_code,Lambeth,Inner London,14.2483660130719,14.911519160897,62.2,81.4333333333333,59.8666666666667,64.6,Matched IMD
E01003036,Lambeth 012C,1760,9.60227272727273,7.27272727272727,direct_2011_lsoa_code,Lambeth,Inner London,15.6084656084656,17.1787551147141,51.7333333333333,73.8666666666667,59.8666666666667,58.2666666666667,Matched IMD
E01003037,Lambeth 013A,1439,14.2460041695622,9.8679638637943,direct_2011_lsoa_code,Lambeth,Inner London,22.8187919463087,31.4220122579539,36.0666666666667,65.4333333333333,44.9333333333333,37.4,Matched IMD
E01003038,Lambeth 013B,1702,11.0458284371328,12.2796709753232,direct_2011_lsoa_code,Lambeth,Inner London,16.3424124513619,17.2630468092157,35,65.4333333333333,38.2666666666667,39.8,Matched IMD
E01003039,Lambeth 013C,2042,12.5857002938296,8.12928501469148,direct_2011_lsoa_code,Lambeth,Inner London,16.7185877466251,18.2471053022227,59.0666666666667,77.7333333333333,59.6,62.8666666666667,Matched IMD
